#Aegilops tauschii
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brachypodium_distachyon/dna/Brachypodium_distachyon.v1.0.dna.toplevel.fa.gz	Brachypodium_distachyon_v1_0	Brachypodium_distachyon_v1_0_mp	:bdi	bdi	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brachypodium_distachyon/cdna/Brachypodium_distachyon.v1.0.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brachypodium_distachyon/cds/Brachypodium_distachyon.v1.0.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brachypodium_distachyon/ncrna/Brachypodium_distachyon.v1.0.ncrna.fa.gz	Brachypodium distachyon	plant	15368	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/brachypodium_distachyon/Brachypodium_distachyon.v1.0.37.gff3.gz	Brachypodium distachyon	true	true
#Brassica napus
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_napus/dna/Brassica_napus.AST_PRJEB5043_v1.dna.toplevel.fa.gz	AST_PRJEB5043_v1	AST_PRJEB5043_v1_mp	:bna	bna	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_napus/cdna/Brassica_napus.AST_PRJEB5043_v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_napus/cds/Brassica_napus.AST_PRJEB5043_v1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_napus/ncrna/Brassica_napus.AST_PRJEB5043_v1.ncrna.fa.gz	Brassica napus	plant	3708	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/brassica_napus/Brassica_napus.AST_PRJEB5043_v1.37.gff3.gz	Brassica napus	true	true
#Brassica oleracea
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_oleracea/dna/Brassica_oleracea.v2.1.dna.toplevel.fa.gz	Brassica_oleracea_v2_1	Brassica_oleracea_v2_1_mp	:bol	bol	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_oleracea/cdna/Brassica_oleracea.v2.1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_oleracea/cds/Brassica_oleracea.v2.1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_oleracea/ncrna/Brassica_oleracea.v2.1.ncrna.fa.gz	Brassica oleracea	plant	109376	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/brassica_oleracea/Brassica_oleracea.v2.1.37.gff3.gz	Brassica oleracea	true	true
#Brassica rapa
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_rapa/dna/Brassica_rapa.IVFCAASv1.dna.toplevel.fa.gz	IVFCAASv1	IVFCAASv1_mp	:bra	bra	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_rapa/cdna/Brassica_rapa.IVFCAASv1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_rapa/cds/Brassica_rapa.IVFCAASv1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/brassica_rapa/ncrna/Brassica_rapa.IVFCAASv1.ncrna.fa.gz	Brassica rapa	plant	51351	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/brassica_rapa/Brassica_rapa.IVFCAASv1.37.gff3.gz	Brassica rapa	true	true
#Chlamydomonas reinhardtii
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chlamydomonas_reinhardtii/dna/Chlamydomonas_reinhardtii.v3.1.dna.toplevel.fa.gz	Chlamydomonas_reinhardtii_v3_1	Chlamydomonas_reinhardtii_v3_1_mp	:cre	cre	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chlamydomonas_reinhardtii/cdna/Chlamydomonas_reinhardtii.v3.1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chlamydomonas_reinhardtii/cds/Chlamydomonas_reinhardtii.v3.1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chlamydomonas_reinhardtii/ncrna/Chlamydomonas_reinhardtii.v3.1.ncrna.fa.gz	Chlamydomonas reinhardtii	plant	3055	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/chlamydomonas_reinhardtii/Chlamydomonas_reinhardtii.v3.1.37.gff3.gz	Chlamydomonas reinhardtii	true	true
#Chondrus crispus
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chondrus_crispus/dna/Chondrus_crispus.ASM35022v2.dna.toplevel.fa.gz	ASM35022v2	ASM35022v2_mp	:ccp	ccp	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chondrus_crispus/cdna/Chondrus_crispus.ASM35022v2.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chondrus_crispus/cds/Chondrus_crispus.ASM35022v2.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/chondrus_crispus/ncrna/Chondrus_crispus.ASM35022v2.ncrna.fa.gz	Chondrus crispus	plant	2769	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/chondrus_crispus/Chondrus_crispus.ASM35022v2.37.gff3.gz	Chondrus crispus	true	false
#Cyanidioschyzon merolae
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/cyanidioschyzon_merolae/dna/Cyanidioschyzon_merolae.ASM9120v1.dna.toplevel.fa.gz	ASM9120v1	ASM9120v1_mp	:cme	cme	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/cyanidioschyzon_merolae/cdna/Cyanidioschyzon_merolae.ASM9120v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/cyanidioschyzon_merolae/cds/Cyanidioschyzon_merolae.ASM9120v1.cds.all.fa.gz	---	Cyanidioschyzon merolae	plant	280699	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/cyanidioschyzon_merolae/Cyanidioschyzon_merolae.ASM9120v1.37.gff3.gz	Cyanidioschyzon merolae	true	false
#Galdieria sulphuraria
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/galdieria_sulphuraria/dna/Galdieria_sulphuraria.ASM34128v1.dna.toplevel.fa.gz	ASM34128v1	ASM34128v1_mp	:gsl	gsl	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/galdieria_sulphuraria/cdna/Galdieria_sulphuraria.ASM34128v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/galdieria_sulphuraria/cds/Galdieria_sulphuraria.ASM34128v1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/galdieria_sulphuraria/ncrna/Galdieria_sulphuraria.ASM34128v1.ncrna.fa.gz	Galdieria sulphuraria	plant	130081	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/galdieria_sulphuraria/Galdieria_sulphuraria.ASM34128v1.37.gff3.gz	Galdieria sulphuraria	true	false
#Glycine max
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/glycine_max/dna/Glycine_max.V1.0.dna.toplevel.fa.gz	Glycine_max_V1_0	Glycine_max_V1_0_mp	:gma	gma	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/glycine_max/cdna/Glycine_max.V1.0.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/glycine_max/cds/Glycine_max.V1.0.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/glycine_max/ncrna/Glycine_max.V1.0.ncrna.fa.gz	Glycine max	plant	3847	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/glycine_max/Glycine_max.V1.0.37.gff3.gz	Glycine max	true	true
#Hordeum vulgare
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/hordeum_vulgare/dna/Hordeum_vulgare.Hv_IBSC_PGSB_v2.dna.toplevel.fa.gz	ASM32608v1	ASM32608v1_mp	:hvu	hvu	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/hordeum_vulgare/cdna/Hordeum_vulgare.Hv_IBSC_PGSB_v2.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/hordeum_vulgare/cds/Hordeum_vulgare.Hv_IBSC_PGSB_v2.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/hordeum_vulgare/ncrna/Hordeum_vulgare.Hv_IBSC_PGSB_v2.ncrna.fa.gz	Hordeum vulgare	plant	112509	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/hordeum_vulgare/Hordeum_vulgare.Hv_IBSC_PGSB_v2.37.gff3.gz	Hordeum vulgare	true	true
#Leersia perrieri
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/leersia_perrieri/dna/Leersia_perrieri.Lperr_V1.4.dna.toplevel.fa.gz	Lperr_V1_4	Lperr_V1_4_mp	:Leersia_perrieri	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/leersia_perrieri/cdna/Leersia_perrieri.Lperr_V1.4.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/leersia_perrieri/cds/Leersia_perrieri.Lperr_V1.4.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/leersia_perrieri/ncrna/Leersia_perrieri.Lperr_V1.4.ncrna.fa.gz	Leersia perrieri	plant	77586	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/leersia_perrieri/Leersia_perrieri.Lperr_V1.4.37.gff3.gz	Leersia perrieri	true	false
#Medicago truncatula
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/medicago_truncatula/dna/Medicago_truncatula.MedtrA17_4.0.dna.toplevel.fa.gz	MedtrA17_4_0	MedtrA17_4_0_mp	:mtr	mtr	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/medicago_truncatula/cdna/Medicago_truncatula.MedtrA17_4.0.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/medicago_truncatula/cds/Medicago_truncatula.MedtrA17_4.0.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/medicago_truncatula/ncrna/Medicago_truncatula.MedtrA17_4.0.ncrna.fa.gz	Medicago truncatula	plant	3880	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/medicago_truncatula/Medicago_truncatula.MedtrA17_4.0.37.gff3.gz	Medicago truncatula	true	true
#Musa acuminata
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/musa_acuminata/dna/Musa_acuminata.MA1.dna.toplevel.fa.gz	MA1	MA1_mp	:mus	mus	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/musa_acuminata/cdna/Musa_acuminata.MA1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/musa_acuminata/cds/Musa_acuminata.MA1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/musa_acuminata/ncrna/Musa_acuminata.MA1.ncrna.fa.gz	Musa acuminata	plant	214687	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/musa_acuminata/Musa_acuminata.MA1.37.gff3.gz	Musa acuminata	true	false
#Oryza barthii
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_barthii/dna/Oryza_barthii.O.barthii_v1.dna.toplevel.fa.gz	O_barthii_v1	O_barthii_v1_mp	:Oryza_barthii	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_barthii/cdna/Oryza_barthii.O.barthii_v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_barthii/cds/Oryza_barthii.O.barthii_v1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_barthii/ncrna/Oryza_barthii.O.barthii_v1.ncrna.fa.gz	Oryza barthii	plant	65489	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_barthii/Oryza_barthii.O.barthii_v1.37.gff3.gz	Oryza barthii	true	false
#Oryza brachyantha
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_brachyantha/dna/Oryza_brachyantha.Oryza_brachyantha.v1.4b.dna.toplevel.fa.gz	Oryza_brachyantha_v1_4b	Oryza_brachyantha_v1_4b_mp	:obr	obr	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_brachyantha/cdna/Oryza_brachyantha.Oryza_brachyantha.v1.4b.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_brachyantha/cds/Oryza_brachyantha.Oryza_brachyantha.v1.4b.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_brachyantha/ncrna/Oryza_brachyantha.Oryza_brachyantha.v1.4b.ncrna.fa.gz	Oryza brachyantha	plant	4533	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_brachyantha/Oryza_brachyantha.Oryza_brachyantha.v1.4b.37.gff3.gz	Oryza brachyantha	true	false
#Oryza glaberrima
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glaberrima/dna/Oryza_glaberrima.AGI1.1.dna.toplevel.fa.gz	AGI1_1	AGI1_1_mp	:Oryza_glaberrima	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glaberrima/cdna/Oryza_glaberrima.AGI1.1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glaberrima/cds/Oryza_glaberrima.AGI1.1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glaberrima/ncrna/Oryza_glaberrima.AGI1.1.ncrna.fa.gz	Oryza glaberrima	plant	4538	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_glaberrima/Oryza_glaberrima.AGI1.1.37.gff3.gz	Oryza glaberrima	true	false
#Oryza glumaepatula
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glumaepatula/dna/Oryza_glumaepatula.ALNU02000000.dna.toplevel.fa.gz	ALNU02000000	ALNU02000000_mp	:Oryza_glumaepatula	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glumaepatula/cdna/Oryza_glumaepatula.ALNU02000000.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glumaepatula/cds/Oryza_glumaepatula.ALNU02000000.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_glumaepatula/ncrna/Oryza_glumaepatula.ALNU02000000.ncrna.fa.gz	Oryza glumaepatula	plant	40148	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_glumaepatula/Oryza_glumaepatula.ALNU02000000.37.gff3.gz	Oryza glumaepatula	true	false
#Oryza longistaminata
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_longistaminata/dna/Oryza_longistaminata.O_longistaminata_v1.0.dna.toplevel.fa.gz	O_longistaminata_v1_0	O_longistaminata_v1_0_mp	:Oryza_longistaminata	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_longistaminata/cdna/Oryza_longistaminata.O_longistaminata_v1.0.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_longistaminata/cds/Oryza_longistaminata.O_longistaminata_v1.0.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_longistaminata/ncrna/Oryza_longistaminata.O_longistaminata_v1.0.ncrna.fa.gz	Oryza longistaminata	plant	4528	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_longistaminata/Oryza_longistaminata.O_longistaminata_v1.0.37.gff3.gz	Oryza longistaminata	true	false
#Oryza meridionalis
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_meridionalis/dna/Oryza_meridionalis.Oryza_meridionalis_v1.3.dna.toplevel.fa.gz	Oryza_meridionalis_v1_3	Oryza_meridionalis_v1_3_mp	:Oryza_meridionalis	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_meridionalis/cdna/Oryza_meridionalis.Oryza_meridionalis_v1.3.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_meridionalis/cds/Oryza_meridionalis.Oryza_meridionalis_v1.3.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_meridionalis/ncrna/Oryza_meridionalis.Oryza_meridionalis_v1.3.ncrna.fa.gz	Oryza meridionalis	plant	40149	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_meridionalis/Oryza_meridionalis.Oryza_meridionalis_v1.3.37.gff3.gz	Oryza meridionalis	true	false
#Oryza nivara
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_nivara/dna/Oryza_nivara.AWHD00000000.dna.toplevel.fa.gz	AWHD00000000	AWHD00000000_mp	:Oryza_nivara	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_nivara/cdna/Oryza_nivara.AWHD00000000.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_nivara/cds/Oryza_nivara.AWHD00000000.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_nivara/ncrna/Oryza_nivara.AWHD00000000.ncrna.fa.gz	Oryza nivara	plant	4536	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_nivara/Oryza_nivara.AWHD00000000.37.gff3.gz	Oryza nivara	true	false
#Oryza punctata
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_punctata/dna/Oryza_punctata.AVCL00000000.dna.toplevel.fa.gz	AVCL00000000	AVCL00000000_mp	:Oryza_punctata	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_punctata/cdna/Oryza_punctata.AVCL00000000.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_punctata/cds/Oryza_punctata.AVCL00000000.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_punctata/ncrna/Oryza_punctata.AVCL00000000.ncrna.fa.gz	Oryza punctata	plant	4537	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_punctata/Oryza_punctata.AVCL00000000.37.gff3.gz	Oryza punctata	true	false
#Oryza rufipogon
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_rufipogon/dna/Oryza_rufipogon.OR_W1943.dna.toplevel.fa.gz	OR_W1943	OR_W1943_mp	:Oryza_rufipogon	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_rufipogon/cdna/Oryza_rufipogon.OR_W1943.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_rufipogon/cds/Oryza_rufipogon.OR_W1943.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_rufipogon/ncrna/Oryza_rufipogon.OR_W1943.ncrna.fa.gz	Oryza rufipogon	plant	4529	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_rufipogon/Oryza_rufipogon.OR_W1943.37.gff3.gz	Oryza rufipogon	true	false
#Oryza sativa:Oryza sativa indica
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_indica/dna/Oryza_indica.ASM465v1.dna.toplevel.fa.gz	ASM465v1	ASM465v1_mp	:Oryza_indica	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_indica/cdna/Oryza_indica.ASM465v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_indica/cds/Oryza_indica.ASM465v1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_indica/ncrna/Oryza_indica.ASM465v1.ncrna.fa.gz	Oryza sativa:Oryza sativa indica	plant	39946	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_indica/Oryza_indica.ASM465v1.37.gff3.gz	Oryza sativa Indica	true	false
#Oryza sativa:Oryza sativa Japonica
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_sativa/dna/Oryza_sativa.IRGSP-1.0.dna.toplevel.fa.gz	IRGSP-1_0	IRGSP-1_0_mp	:Oryza_sativa	---	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_sativa/cdna/Oryza_sativa.IRGSP-1.0.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_sativa/cds/Oryza_sativa.IRGSP-1.0.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/oryza_sativa/ncrna/Oryza_sativa.IRGSP-1.0.ncrna.fa.gz	Oryza sativa:Oryza sativa Japonica	plant	39947	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/oryza_sativa/Oryza_sativa.IRGSP-1.0.37.gff3.gz	Oryza sativa Japonica	true	false
#Ostreococcus lucimarinus
ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/ostreococcus_lucimarinus/dna/Ostreococcus_lucimarinus.ASM9206v1.dna.toplevel.fa.gz	ASM9206v1	ASM9206v1_mp	:olu	olu	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/ostreococcus_lucimarinus/cdna/Ostreococcus_lucimarinus.ASM9206v1.cdna.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/ostreococcus_lucimarinus/cds/Ostreococcus_lucimarinus.ASM9206v1.cds.all.fa.gz	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/fasta/ostreococcus_lucimarinus/ncrna/Ostreococcus_lucimarinus.ASM9206v1.ncrna.fa.gz	Ostreococcus lucimarinus	plant	436017	ftp://ftp.ensemblgenomes.org/pub/release-37/plants/gff3/ostreococcus_lucimarinus/Ostreococcus_lucimarinus.ASM9206v1.37.gff3.gz	Ostreococcus lucimarinus	true	false
#Physcomitrella patens
